state,state_code,year,school_year,grade,subject,source,assessment,metric,value,metric_family,comparison_role,jurisdiction_of_measure,jurisdiction_of_measure_name,source_value_kind,benchmark_label,source_url,source_page_url,notes,detail_order,source_order,metric_order
Kentucky,KY,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,37.7,naep_below_basic,naep_state,KY,Kentucky,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Kentucky,KY,2024,2023-2024,3,ELA,KSA,KSA,Percent in Below-Basic Analog Tier,24.8,state_below_basic_analog,state_assessment,KY,Kentucky,below_basic_analog,Novice,https://www.education.ky.gov/AA/Reports/Documents/KY1161534_KY_SP25_Yearbook.pdf,https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx,Kentucky publishes exact Grade 3 Reading performance-level percentages in the KSA yearbook.,0,3,2
Kentucky,KY,2024,2023-2024,3,ELA,KSA,KSA,Percent Novice,24.8,state_exact_tier,state_assessment,KY,Kentucky,reported_exact_tier,Novice,https://www.education.ky.gov/AA/Reports/Documents/KY1161534_KY_SP25_Yearbook.pdf,https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx,Kentucky publishes exact statewide Grade 3 Reading performance-level percentages in the KSA yearbook.,1,3,3
Kentucky,KY,2024,2023-2024,3,ELA,KSA,KSA,Percent Apprentice,28.3,state_exact_tier,state_assessment,KY,Kentucky,reported_exact_tier,Apprentice,https://www.education.ky.gov/AA/Reports/Documents/KY1161534_KY_SP25_Yearbook.pdf,https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx,Kentucky publishes exact statewide Grade 3 Reading performance-level percentages in the KSA yearbook.,2,3,3
Kentucky,KY,2024,2023-2024,3,ELA,KSA,KSA,Percent Proficient,28.8,state_exact_tier,state_assessment,KY,Kentucky,reported_exact_tier,Proficient,https://www.education.ky.gov/AA/Reports/Documents/KY1161534_KY_SP25_Yearbook.pdf,https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx,Kentucky publishes exact statewide Grade 3 Reading performance-level percentages in the KSA yearbook.,3,3,3
Kentucky,KY,2024,2023-2024,3,ELA,KSA,KSA,Percent Distinguished,18.1,state_exact_tier,state_assessment,KY,Kentucky,reported_exact_tier,Distinguished,https://www.education.ky.gov/AA/Reports/Documents/KY1161534_KY_SP25_Yearbook.pdf,https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx,Kentucky publishes exact statewide Grade 3 Reading performance-level percentages in the KSA yearbook.,4,3,3
Louisiana,LA,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Louisiana,LA,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,39.58,naep_below_basic,naep_state,LA,Louisiana,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent in Below-Basic Analog Tier,17.0,state_below_basic_analog,state_assessment,LA,Louisiana,below_basic_analog,Unsatisfactory,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,0,3,2
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent Unsatisfactory,17.0,state_exact_tier,state_assessment,LA,Louisiana,reported_exact_tier,Unsatisfactory,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,1,3,3
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent Approaching Basic,18.0,state_exact_tier,state_assessment,LA,Louisiana,reported_exact_tier,Approaching Basic,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,2,3,3
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent Basic,22.0,state_exact_tier,state_assessment,LA,Louisiana,reported_exact_tier,Basic,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,3,3,3
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent Mastery,36.0,state_exact_tier,state_assessment,LA,Louisiana,reported_exact_tier,Mastery,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,4,3,3
Louisiana,LA,2025,2024-2025,3,ELA,LEAP,LEAP,Percent Advanced,7.0,state_exact_tier,state_assessment,LA,Louisiana,reported_exact_tier,Advanced,https://doe.louisiana.gov/docs/default-source/data-management/spring-2025-leap-2025-state-lea-achievement-level-summary.xlsx?sfvrsn=bdc2fd31_7,https://doe.louisiana.gov/resources/library/test-results,Louisiana publishes exact statewide Grade 3 LEAP ELA achievement-level percentages in the State LEA achievement summary workbook.,5,3,3
Maine,ME,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,17.3,state_below_basic_analog,state_assessment,ME,Maine,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMAINE,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Maine,ME,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),82.7,state_published_source_bin,state_assessment_reference,ME,Maine,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMAINE,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Maine,ME,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Maine,ME,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,44.48,naep_below_basic,naep_state,ME,Maine,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Maryland,MD,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Maryland,MD,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,40.78,naep_below_basic,naep_state,MD,Maryland,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Maryland,MD,2025,2024-2025,3,ELA,MCAP,MCAP,Percent in Below-Basic Analog Tier,7.3,state_below_basic_analog,state_assessment,MD,Maryland,below_basic_analog,PL 1,https://reportcard.msde.maryland.gov/Assessments/GetELAPerformanceBarChart,https://reportcard.msde.maryland.gov/Graphs/#/Assessments/ELAPerformance,Maryland Report Card's public 2025 MCAP English Language Arts endpoint publishes the statewide Grade 3 All Students performance-level percentages directly.,0,3,2
Maryland,MD,2025,2024-2025,3,ELA,MCAP,MCAP,Percent PL 1,7.3,state_exact_tier,state_assessment,MD,Maryland,reported_exact_tier,PL 1,https://reportcard.msde.maryland.gov/Assessments/GetELAPerformanceBarChart,https://reportcard.msde.maryland.gov/Graphs/#/Assessments/ELAPerformance,Maryland Report Card's public 2025 MCAP English Language Arts endpoint publishes the statewide Grade 3 All Students performance-level percentages directly.,1,3,3
Maryland,MD,2025,2024-2025,3,ELA,MCAP,MCAP,Percent PL 2,42.7,state_exact_tier,state_assessment,MD,Maryland,reported_exact_tier,PL 2,https://reportcard.msde.maryland.gov/Assessments/GetELAPerformanceBarChart,https://reportcard.msde.maryland.gov/Graphs/#/Assessments/ELAPerformance,Maryland Report Card's public 2025 MCAP English Language Arts endpoint publishes the statewide Grade 3 All Students performance-level percentages directly.,2,3,3
Maryland,MD,2025,2024-2025,3,ELA,MCAP,MCAP,Percent PL 3,44.1,state_exact_tier,state_assessment,MD,Maryland,reported_exact_tier,PL 3,https://reportcard.msde.maryland.gov/Assessments/GetELAPerformanceBarChart,https://reportcard.msde.maryland.gov/Graphs/#/Assessments/ELAPerformance,Maryland Report Card's public 2025 MCAP English Language Arts endpoint publishes the statewide Grade 3 All Students performance-level percentages directly.,3,3,3
Maryland,MD,2025,2024-2025,3,ELA,MCAP,MCAP,Percent PL 4,6.0,state_exact_tier,state_assessment,MD,Maryland,reported_exact_tier,PL 4,https://reportcard.msde.maryland.gov/Assessments/GetELAPerformanceBarChart,https://reportcard.msde.maryland.gov/Graphs/#/Assessments/ELAPerformance,Maryland Report Card's public 2025 MCAP English Language Arts endpoint publishes the statewide Grade 3 All Students performance-level percentages directly.,4,3,3
Massachusetts,MA,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Massachusetts,MA,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,31.72,naep_below_basic,naep_state,MA,Massachusetts,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Massachusetts,MA,2025,2024-2025,3,ELA,MCAS,MCAS,Percent in Below-Basic Analog Tier,19.0,state_below_basic_analog,state_assessment,MA,Massachusetts,below_basic_analog,Not Meeting Expectations,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,"Massachusetts School and District Profiles publishes the statewide 2025 MCAS Grade 3 ELA achievement-level split directly on the state profile page, including Exceeding, Meeting, Partially Meeting, and Not Meeting Expectations. The page also reports the combined Meeting or Exceeding Expectations rate directly.",0,3,2
Massachusetts,MA,2025,2024-2025,3,ELA,MCAS,MCAS,Percent Not Meeting Expectations,19.0,state_exact_tier,state_assessment,MA,Massachusetts,reported_exact_tier,Not Meeting Expectations,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,"Massachusetts School and District Profiles publishes the statewide 2025 MCAS Grade 3 ELA achievement-level split directly on the state profile page, including Exceeding, Meeting, Partially Meeting, and Not Meeting Expectations.",1,3,3
Massachusetts,MA,2025,2024-2025,3,ELA,MCAS,MCAS,Percent Partially Meeting Expectations,39.0,state_exact_tier,state_assessment,MA,Massachusetts,reported_exact_tier,Partially Meeting Expectations,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,"Massachusetts School and District Profiles publishes the statewide 2025 MCAS Grade 3 ELA achievement-level split directly on the state profile page, including Exceeding, Meeting, Partially Meeting, and Not Meeting Expectations.",2,3,3
Massachusetts,MA,2025,2024-2025,3,ELA,MCAS,MCAS,Percent Meeting Expectations,37.0,state_exact_tier,state_assessment,MA,Massachusetts,reported_exact_tier,Meeting Expectations,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,"Massachusetts School and District Profiles publishes the statewide 2025 MCAS Grade 3 ELA achievement-level split directly on the state profile page, including Exceeding, Meeting, Partially Meeting, and Not Meeting Expectations.",3,3,3
Massachusetts,MA,2025,2024-2025,3,ELA,MCAS,MCAS,Percent Exceeding Expectations,6.0,state_exact_tier,state_assessment,MA,Massachusetts,reported_exact_tier,Exceeding Expectations,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,https://profiles.doe.mass.edu/mcas/achievement_level.aspx?linkid=32&orgcode=00000000&orgtypecode=0&,"Massachusetts School and District Profiles publishes the statewide 2025 MCAS Grade 3 ELA achievement-level split directly on the state profile page, including Exceeding, Meeting, Partially Meeting, and Not Meeting Expectations.",4,3,3
Michigan,MI,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,58.2,state_below_basic_analog,state_assessment,MI,Michigan,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMICHIGAN,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Michigan,MI,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),41.8,state_published_source_bin,state_assessment_reference,MI,Michigan,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMICHIGAN,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Michigan,MI,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Michigan,MI,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,45.38,naep_below_basic,naep_state,MI,Michigan,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Minnesota,MN,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,51.9,state_below_basic_analog,state_assessment,MN,Minnesota,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMINNESOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Minnesota,MN,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),48.1,state_published_source_bin,state_assessment_reference,MN,Minnesota,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMINNESOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Minnesota,MN,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Minnesota,MN,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,39.12,naep_below_basic,naep_state,MN,Minnesota,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Mississippi,MS,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Mississippi,MS,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,35.39,naep_below_basic,naep_state,MS,Mississippi,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent in Below-Basic Analog Tier,10.7,state_below_basic_analog,state_assessment,MS,Mississippi,below_basic_analog,Minimal,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,0,3,2
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent Minimal,10.7,state_exact_tier,state_assessment,MS,Mississippi,reported_exact_tier,Minimal,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,1,3,3
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent Basic,13.7,state_exact_tier,state_assessment,MS,Mississippi,reported_exact_tier,Basic,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,2,3,3
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent Pass,26.3,state_exact_tier,state_assessment,MS,Mississippi,reported_exact_tier,Pass,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,3,3,3
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent Proficient,35.5,state_exact_tier,state_assessment,MS,Mississippi,reported_exact_tier,Proficient,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,4,3,3
Mississippi,MS,2025,2024-2025,3,ELA,MAAP,MAAP,Percent Advanced,13.9,state_exact_tier,state_assessment,MS,Mississippi,reported_exact_tier,Advanced,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,https://mdek12.org/wp-content/uploads/sites/33/2025/08/MAAP-2025-Results-Executive-Summary.pdf,Mississippi publishes exact statewide Grade 3 MAAP ELA performance-level percentages in the 2025 executive summary PDF.,5,3,3
Missouri,MO,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,58.6,state_below_basic_analog,state_assessment,MO,Missouri,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMISSOURI,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
